Timebands,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
15:45 - 16:00,0.64,0.92,0.0,0.0,0.2,0.17
Medie 15-16,0.6,0.79,0.07,0.0,0.31,0.23
16:00 - 16:15,0.78,0.86,0.0,0.0,0.2,0.2
16:15 - 16:30,0.68,0.85,0.01,0.0,0.31,0.28
16:30 - 16:45,0.61,0.77,0.01,0.0,0.36,0.38
16:45 - 17:00,0.8,0.78,0.0,0.0,0.3,0.38
17:00 - 17:15,0.75,0.79,0.0,0.0,0.29,0.31
17:15 - 17:30,0.91,0.82,0.01,0.0,0.31,0.43
17:30 - 17:45,0.78,0.79,0.0,0.02,0.46,0.5
17:45 - 18:00,0.74,0.81,0.1,0.0,0.39,0.44
18:00 - 18:15,0.94,0.79,0.06,0.0,0.38,0.71
18:15 - 18:30,1.05,0.78,0.12,0.0,0.44,0.65
18:30 - 18:45,1.25,0.65,0.13,0.0,0.27,0.9
18:45 - 19:00,1.19,0.63,0.1,0.06,0.3,0.58
Medie 16-19,0.87,0.78,0.04,0.01,0.33,0.48
19:00 - 19:15,0.45,0.72,0.07,0.07,0.31,0.4
19:15 - 19:30,0.33,0.74,0.03,0.06,0.42,0.42
19:30 - 19:45,0.35,0.7,0.11,0.07,0.3,0.6
19:45 - 20:00,0.52,0.59,0.21,0.01,0.22,0.6
Medie 19-20,0.41,0.69,0.11,0.05,0.31,0.5
20:00 - 20:15,0.55,0.67,0.2,0.0,0.33,0.7
20:15 - 20:30,0.62,0.66,0.09,0.03,0.55,0.67
20:30 - 20:45,0.37,0.98,0.16,0.0,0.37,0.8
20:45 - 21:00,0.4,1.22,0.14,0.04,0.38,0.57
21:00 - 21:15,0.61,1.34,0.1,0.05,0.3,0.79
21:15 - 21:30,0.6,1.52,0.14,0.0,0.32,0.99
21:30 - 21:45,0.69,1.58,0.23,0.0,0.24,0.96
21:45 - 22:00,0.59,1.51,0.16,0.06,0.63,0.45
22:00 - 22:15,0.55,1.5,0.11,0.13,0.23,0.55
22:15 - 22:30,0.76,1.3,0.1,0.11,0.37,0.58
22:30 - 22:45,0.77,1.35,0.1,0.02,0.36,0.65
22:45 - 23:00,0.38,1.0,0.09,0.0,0.64,0.6
Medie 20-23,0.58,1.22,0.13,0.04,0.39,0.69
23:00 - 23:15,0.43,0.94,0.11,0.01,0.43,0.84
23:15 - 23:30,0.49,0.81,0.11,0.01,0.62,0.49
23:30 - 23:45,0.21,0.83,0.1,0.0,0.59,0.51
23:45 - 24:00,0.1,0.87,0.1,0.0,0.71,0.56
24:00 - 24:15,0.08,1.11,0.0,0.0,0.63,0.61
24:15 - 24:30,0.13,1.09,0.0,0.01,0.41,0.59
24:30 - 24:45,0.33,0.74,0.03,0.0,0.39,0.58
24:45 - 25:00,0.22,0.2,0.15,0.02,0.35,0.49
Medie 23-25,0.25,0.82,0.07,0.01,0.52,0.58
25:00 - 25:15,0.22,0.13,0.15,0.0,0.36,0.31
25:15 - 25:30,0.17,0.22,0.09,0.0,0.35,0.21
25:30 - 25:45,0.22,0.14,0.09,0.0,0.27,0.21
25:45 - 26:00,0.23,0.13,0.05,0.0,0.11,0.21
Medie 25-26,0.21,0.15,0.09,0.0,0.27,0.23
Whole day,0.43,0.58,0.06,0.02,0.23,0.49
